,Player,Pos,Team,Home/Away,Spread,REC,YDS,AVG,TD,LONG,Opponent,Player Rec Y/G,Player Rec Y/R,Player Catch / G,Player TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
180,Seth Anderson,WR,Iowa,1,-2.5,1,27,27.0,0,27,Washington,15.1,21.2,0.7142857142857143,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
181,Kaleb Johnson,RB,Iowa,1,-2.5,3,22,7.3,1,18,Washington,15.7,8.5,1.833333333333333,0.1666666666666667,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
182,Luke Lachey,TE,Iowa,1,-2.5,2,20,10.0,0,11,Washington,19.3,8.3,2.333333333333333,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
183,Reece Vander Zee,WR,Iowa,1,-2.5,1,6,6.0,0,6,Washington,19.6,12.6,1.555555555555556,0.3333333333333333,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
184,Kaleb Johnson,RB,Iowa,0,-6.5,4,49,12.3,0,19,Michigan State,15.7,8.5,1.833333333333333,0.1666666666666667,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
185,Reece Vander Zee,WR,Iowa,0,-6.5,3,47,15.7,1,18,Michigan State,19.6,12.6,1.555555555555556,0.3333333333333333,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
186,Luke Lachey,TE,Iowa,0,-6.5,2,36,18.0,0,28,Michigan State,19.3,8.3,2.333333333333333,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
187,Zach Ortwerth,TE,Iowa,0,-6.5,1,10,10.0,0,10,Michigan State,10.2,12.1,0.8461538461538461,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
188,Dayton Howard,WR,Iowa,0,-6.5,1,8,8.0,0,8,Michigan State,5.2,15.5,0.3333333333333333,0.08333333333333333,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
189,Seth Anderson,WR,Iowa,1,-16.5,2,44,22.0,0,42,Northwestern,15.1,21.2,0.7142857142857143,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
190,Johnny Pascuzzi,TE,Iowa,1,-16.5,1,40,40.0,0,40,Northwestern,4.0,40.0,0.1,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
191,Luke Lachey,TE,Iowa,1,-16.5,3,17,5.7,0,10,Northwestern,19.3,8.3,2.333333333333333,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
192,Jarriett Buie,WR,Iowa,1,-16.5,1,14,14.0,0,14,Northwestern,7.2,10.4,0.6923076923076923,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
193,Zach Ortwerth,TE,Iowa,1,-16.5,3,14,4.7,0,6,Northwestern,10.2,12.1,0.8461538461538461,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
194,Dayton Howard,WR,Iowa,1,-16.5,1,9,9.0,0,9,Northwestern,5.2,15.5,0.3333333333333333,0.08333333333333333,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
195,Kaleb Johnson,RB,Iowa,1,-16.5,2,9,4.5,0,5,Northwestern,15.7,8.5,1.833333333333333,0.1666666666666667,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
196,Jacob Gill,WR,Iowa,1,-16.5,3,6,2.0,0,6,Northwestern,31.6,11.7,2.692307692307693,0.1538461538461539,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
197,Zach Ortwerth,TE,Iowa,1,-2.5,3,66,22.0,0,52,Wisconsin,10.2,12.1,0.8461538461538461,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
198,Jacob Gill,WR,Iowa,1,-2.5,2,23,11.5,1,16,Wisconsin,31.6,11.7,2.692307692307693,0.1538461538461539,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
199,Jarriett Buie,WR,Iowa,1,-2.5,1,6,6.0,0,6,Wisconsin,7.2,10.4,0.6923076923076923,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
200,Kaleb Johnson,RB,Iowa,1,-2.5,1,-2,-2.0,0,0,Wisconsin,15.7,8.5,1.833333333333333,0.1666666666666667,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
201,Jacob Gill,WR,Iowa,0,-6.5,6,138,23.0,0,59,UCLA,31.6,11.7,2.692307692307693,0.1538461538461539,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
202,Seth Anderson,WR,Iowa,0,-6.5,2,35,17.5,0,30,UCLA,15.1,21.2,0.7142857142857143,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
203,Dayton Howard,WR,Iowa,0,-6.5,1,12,12.0,0,12,UCLA,5.2,15.5,0.3333333333333333,0.08333333333333333,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
204,Jacob Gill,WR,Iowa,0,-4.5,4,29,7.3,0,10,Maryland,31.6,11.7,2.692307692307693,0.1538461538461539,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
205,Jarriett Buie,WR,Iowa,0,-4.5,2,15,7.5,0,12,Maryland,7.2,10.4,0.6923076923076923,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
206,Addison Ostrenga,TE,Iowa,0,-4.5,1,14,14.0,0,14,Maryland,14.3,7.6,1.875,0.125,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
207,Luke Lachey,TE,Iowa,0,-4.5,1,9,9.0,0,9,Maryland,19.3,8.3,2.333333333333333,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
208,Kaleb Johnson,RB,Iowa,0,-4.5,1,6,6.0,0,6,Maryland,15.7,8.5,1.833333333333333,0.1666666666666667,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
209,Terrell Washington Jr.,RB,Iowa,0,-4.5,1,3,3.0,0,3,Maryland,3.0,5.5,0.5454545454545454,0.09090909090909091,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
210,Kaleb Johnson,RB,Iowa,1,-3.5,2,73,36.5,1,72,Nebraska,15.7,8.5,1.833333333333333,0.1666666666666667,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
211,Jacob Gill,WR,Iowa,1,-3.5,1,17,17.0,0,17,Nebraska,31.6,11.7,2.692307692307693,0.1538461538461539,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
212,Luke Lachey,TE,Iowa,1,-3.5,2,9,4.5,0,7,Nebraska,19.3,8.3,2.333333333333333,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
213,Zach Ortwerth,TE,Iowa,1,-3.5,1,8,8.0,0,8,Nebraska,10.2,12.1,0.8461538461538461,0.0,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
214,Addison Ostrenga,TE,Iowa,1,-3.5,2,8,4.0,0,7,Nebraska,14.3,7.6,1.875,0.125,3.307692307692307,27.7,5.12,2.307692307692307,38.54,197.23,62.7,6.6,0.7692307692307693,0.6153846153846154,20.0,131.6,5.62,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
215,Tai Felton,WR,Maryland,1,-7.5,11,152,13.8,1,35,Michigan State,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
216,Dylan Wade,TE,Maryland,1,-7.5,4,49,12.3,1,28,Michigan State,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
217,Kaden Prather,WR,Maryland,1,-7.5,5,38,7.6,0,11,Michigan State,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
218,Octavian Smith Jr.,WR,Maryland,1,-7.5,1,10,10.0,0,10,Michigan State,28.6,10.5,2.727272727272727,0.1818181818181818,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
219,Nolan Ray,RB,Maryland,1,-7.5,2,7,3.5,0,4,Michigan State,6.3,6.9,0.9166666666666666,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
220,Colby McDonald,RB,Maryland,1,-7.5,1,6,6.0,0,6,Michigan State,2.3,8.0,0.2857142857142857,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
221,Shaleak Knotts,WR,Maryland,1,-7.5,1,2,2.0,0,2,Michigan State,13.4,14.6,0.9166666666666666,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
222,Roman Hemby,RB,Maryland,1,-7.5,1,1,1.0,0,2,Michigan State,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
223,Tai Felton,WR,Maryland,0,-2.5,9,117,13.0,1,37,Virginia,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
224,Kaden Prather,WR,Maryland,0,-2.5,4,48,12.0,1,26,Virginia,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
225,Dylan Wade,TE,Maryland,0,-2.5,2,44,22.0,0,36,Virginia,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
226,Octavian Smith Jr.,WR,Maryland,0,-2.5,4,23,5.8,0,6,Virginia,28.6,10.5,2.727272727272727,0.1818181818181818,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
227,Roman Hemby,RB,Maryland,0,-2.5,4,12,3.0,0,8,Virginia,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
228,Preston Howard,TE,Maryland,0,-2.5,3,9,3.0,0,5,Virginia,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
229,Ryan Manning,WR,Maryland,0,-2.5,1,5,5.0,0,5,Virginia,4.7,9.3,0.5,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
230,Josiah McLaurin,RB,Maryland,0,-2.5,1,5,5.0,0,5,Virginia,4.8,14.5,0.3333333333333333,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.416666666666667,28.8,4.13,1.666666666666667,35.17,145.25,62.0,8.1,32.7,263.1,20.25,1.666666666666667,0.75,6.02,408.3,38.55,1.58,3.83
231,Kaden Prather,WR,Maryland,0,7.5,5,66,13.2,1,33,Indiana,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
232,Roman Hemby,RB,Maryland,0,7.5,5,48,9.6,1,12,Indiana,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
233,Shaleak Knotts,WR,Maryland,0,7.5,3,41,13.7,0,27,Indiana,13.4,14.6,0.9166666666666666,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
234,Tai Felton,WR,Maryland,0,7.5,5,38,7.6,0,21,Indiana,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
235,Dylan Wade,TE,Maryland,0,7.5,3,15,5.0,1,6,Indiana,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
236,Leon Haughton Jr.,TE,Maryland,0,7.5,1,9,9.0,0,9,Indiana,1.4,5.5,0.25,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
237,Kaden Prather,WR,Maryland,1,-10.5,8,81,10.1,0,21,Northwestern,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
238,Tai Felton,WR,Maryland,1,-10.5,9,77,8.6,0,13,Northwestern,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
239,Preston Howard,TE,Maryland,1,-10.5,5,59,11.8,0,19,Northwestern,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
240,Octavian Smith Jr.,WR,Maryland,1,-10.5,2,43,21.5,0,27,Northwestern,28.6,10.5,2.727272727272727,0.1818181818181818,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
