,Player,Pos,Team,Home/Away,Spread,CAR,YDS,AVG,TD,LONG,Opponent,ATT / G,Rush Y/A,Rush Y/G,TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
433,Cade Yacamelli,RB,Wisconsin,0,13.5,1,6,6.0,0,6,USC,2.75,8.3,22.8,0.1666666666666667,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
434,Tawee Walker,RB,Wisconsin,1,-11.5,19,94,4.9,3,17,Purdue,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
435,Dilin Jones,RB,Wisconsin,1,-11.5,7,65,9.3,0,47,Purdue,5.333333333333333,5.5,29.3,0.0,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
436,Cade Yacamelli,RB,Wisconsin,1,-11.5,5,39,7.8,1,30,Purdue,2.75,8.3,22.8,0.1666666666666667,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
437,Darrion Dupree,RB,Wisconsin,1,-11.5,7,24,3.4,0,13,Purdue,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
438,Gideon Ituka,RB,Wisconsin,1,-11.5,2,4,2.0,0,4,Purdue,2.0,2.0,4.0,0.0,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
439,Tawee Walker,RB,Wisconsin,0,1.5,24,198,8.3,3,55,Rutgers,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
440,Cade Yacamelli,RB,Wisconsin,0,1.5,4,72,18.0,0,45,Rutgers,2.75,8.3,22.8,0.1666666666666667,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
441,Darrion Dupree,RB,Wisconsin,0,1.5,10,26,2.6,1,7,Rutgers,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
442,Dilin Jones,RB,Wisconsin,0,1.5,5,9,1.8,0,3,Rutgers,5.333333333333333,5.5,29.3,0.0,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
443,Tawee Walker,RB,Wisconsin,0,-9.5,23,126,5.5,0,24,Northwestern,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
444,Darrion Dupree,RB,Wisconsin,0,-9.5,11,40,3.6,0,9,Northwestern,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
445,Cade Yacamelli,RB,Wisconsin,0,-9.5,3,10,3.3,1,4,Northwestern,2.75,8.3,22.8,0.1666666666666667,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
446,Tawee Walker,RB,Wisconsin,1,6.5,22,59,2.7,1,12,Penn State,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
447,Darrion Dupree,RB,Wisconsin,1,6.5,3,3,1.0,0,3,Penn State,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
448,Darrion Dupree,RB,Wisconsin,0,2.5,7,52,7.4,0,15,Iowa,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
449,Tawee Walker,RB,Wisconsin,0,2.5,16,52,3.3,0,7,Iowa,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
450,Tawee Walker,RB,Wisconsin,1,13.5,20,97,4.9,0,22,Oregon,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
451,Darrion Dupree,RB,Wisconsin,1,13.5,10,33,3.3,0,7,Oregon,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
452,Darrion Dupree,RB,Wisconsin,0,1.5,8,63,7.9,0,32,Nebraska,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
453,Tawee Walker,RB,Wisconsin,0,1.5,14,55,3.9,0,19,Nebraska,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
454,Tawee Walker,RB,Wisconsin,1,1.5,14,36,2.6,0,18,Minnesota,17.27272727272727,4.5,78.5,0.9090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
455,Darrion Dupree,RB,Wisconsin,1,1.5,7,15,2.1,0,7,Minnesota,7.181818181818182,4.0,28.8,0.09090909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
456,Keegan Jones,RB,UCLA,0,-13.5,3,13,4.3,0,11,Hawai'i,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.25,26.0,4.67,1.666666666666667,35.5,165.67,65.3,6.9,30.5,211.3,19.91666666666667,1.5,0.5,5.71,376.9,40.36,2.25,3.75
457,T.J. Harden,RB,UCLA,0,-13.5,9,9,1.0,0,7,Hawai'i,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.25,26.0,4.67,1.666666666666667,35.5,165.67,65.3,6.9,30.5,211.3,19.91666666666667,1.5,0.5,5.71,376.9,40.36,2.25,3.75
458,Anthony Frias II,RB,UCLA,0,-13.5,1,2,2.0,0,2,Hawai'i,1.363636363636364,3.1,4.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.25,26.0,4.67,1.666666666666667,35.5,165.67,65.3,6.9,30.5,211.3,19.91666666666667,1.5,0.5,5.71,376.9,40.36,2.25,3.75
459,T.J. Harden,RB,UCLA,1,3.5,12,48,4.0,1,14,Indiana,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
460,Jalen Berger,RB,UCLA,1,3.5,3,13,4.3,0,11,Indiana,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
461,Keegan Jones,RB,UCLA,1,3.5,3,12,4.0,0,9,Indiana,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
462,Keegan Jones,RB,UCLA,0,22.5,3,22,7.3,0,17,LSU,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,24.3,4.28,2.0,32.69,140.08,61.1,7.7,29.2,224.3,17.84615384615385,0.8461538461538461,0.4615384615384616,5.88,364.4,40.99,2.62,4.46
463,Jalen Berger,RB,UCLA,0,22.5,3,19,6.3,0,13,LSU,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,24.3,4.28,2.0,32.69,140.08,61.1,7.7,29.2,224.3,17.84615384615385,0.8461538461538461,0.4615384615384616,5.88,364.4,40.99,2.62,4.46
464,T.J. Harden,RB,UCLA,0,22.5,7,15,2.1,0,6,LSU,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,24.3,4.28,2.0,32.69,140.08,61.1,7.7,29.2,224.3,17.84615384615385,0.8461538461538461,0.4615384615384616,5.88,364.4,40.99,2.62,4.46
465,T.J. Harden,RB,UCLA,1,23.5,13,53,4.1,0,21,Oregon,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
466,Jalen Berger,RB,UCLA,1,23.5,2,9,4.5,0,8,Oregon,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
467,Keegan Jones,RB,UCLA,1,23.5,1,8,8.0,0,8,Oregon,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
468,Anthony Frias II,RB,UCLA,1,23.5,1,2,2.0,0,2,Oregon,1.363636363636364,3.1,4.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
469,Keegan Jones,RB,UCLA,0,29.5,5,38,7.6,0,22,Penn State,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
470,Jalen Berger,RB,UCLA,0,29.5,9,38,4.2,0,18,Penn State,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
471,T.J. Harden,RB,UCLA,0,29.5,7,26,3.7,0,14,Penn State,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
472,Jalen Berger,RB,UCLA,1,3.5,8,20,2.5,0,7,Minnesota,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
473,T.J. Harden,RB,UCLA,1,3.5,7,15,2.1,0,6,Minnesota,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
474,Keegan Jones,RB,UCLA,1,3.5,3,1,0.3,1,1,Minnesota,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
475,Jalen Berger,RB,UCLA,0,4.5,10,28,2.8,0,7,Rutgers,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
476,T.J. Harden,RB,UCLA,0,4.5,7,14,2.0,0,5,Rutgers,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
477,Keegan Jones,RB,UCLA,0,4.5,2,11,5.5,0,9,Rutgers,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
478,T.J. Harden,RB,UCLA,0,8.5,11,46,4.2,0,18,Nebraska,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
479,Jalen Berger,RB,UCLA,0,8.5,7,21,3.0,0,9,Nebraska,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
480,Keegan Jones,RB,UCLA,0,8.5,5,18,3.6,0,9,Nebraska,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
481,T.J. Harden,RB,UCLA,1,6.5,20,125,6.3,0,29,Iowa,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
482,Keegan Jones,RB,UCLA,1,6.5,7,38,5.4,0,12,Iowa,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
483,Jalen Berger,RB,UCLA,1,6.5,6,30,5.0,0,10,Iowa,6.0,3.7,22.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
484,T.J. Harden,RB,UCLA,0,5.5,13,33,2.5,0,11,Washington,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
485,Keegan Jones,RB,UCLA,0,5.5,4,4,1.0,0,2,Washington,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
486,T.J. Harden,RB,UCLA,1,4.5,14,99,7.1,0,40,USC,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
487,Keegan Jones,RB,UCLA,1,4.5,4,6,1.5,0,3,USC,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
488,Anthony Frias II,RB,UCLA,1,-7.5,13,43,3.3,0,8,Fresno State,1.363636363636364,3.1,4.3,0.0,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.0,24.8,3.82,1.076923076923077,36.46,139.38,54.6,6.0,36.1,216.2,19.69230769230769,1.615384615384615,1.153846153846154,4.9,355.6,35.26,1.85,5.15
489,T.J. Harden,RB,UCLA,1,-7.5,4,23,5.8,1,7,Fresno State,10.33333333333333,4.1,42.2,0.1666666666666667,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.0,24.8,3.82,1.076923076923077,36.46,139.38,54.6,6.0,36.1,216.2,19.69230769230769,1.615384615384615,1.153846153846154,4.9,355.6,35.26,1.85,5.15
490,Keegan Jones,RB,UCLA,1,-7.5,7,8,1.1,0,4,Fresno State,3.916666666666667,3.8,14.9,0.08333333333333333,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.0,24.8,3.82,1.076923076923077,36.46,139.38,54.6,6.0,36.1,216.2,19.69230769230769,1.615384615384615,1.153846153846154,4.9,355.6,35.26,1.85,5.15
