,Player,Pos,Team,Home/Away,Spread,Completions,Attempts,YDS,AVG,TD,INT,QBR,Opponent,Player Cmp%,Player TD%,Player Int%,Player YDS / ATT,Player ADJUSTED YDS / ATT,Player YDS / COMP,Player YDS / G,Player TD/G,Player INT / G,Player ATT / G,Player COMP / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
155,Braedyn Locke,QB,Wisconsin,0,1.5,20,28,240,8.6,1,1,88.6,Rutgers,55.4,4.4,3.4,6.5,5.9,11.8,176.0,1.181818181818182,0.9090909090909091,26.90909090909091,14.90909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
156,Braedyn Locke,QB,Wisconsin,0,-9.5,14,24,160,6.7,1,1,34.1,Northwestern,55.4,4.4,3.4,6.5,5.9,11.8,176.0,1.181818181818182,0.9090909090909091,26.90909090909091,14.90909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
157,Braedyn Locke,QB,Wisconsin,1,6.5,22,42,217,5.2,0,1,56.4,Penn State,55.4,4.4,3.4,6.5,5.9,11.8,176.0,1.181818181818182,0.9090909090909091,26.90909090909091,14.90909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
158,Braedyn Locke,QB,Wisconsin,0,2.5,15,29,137,4.7,1,2,29.6,Iowa,55.4,4.4,3.4,6.5,5.9,11.8,176.0,1.181818181818182,0.9090909090909091,26.90909090909091,14.90909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
159,Braedyn Locke,QB,Wisconsin,1,13.5,12,28,96,3.4,1,1,19.1,Oregon,55.4,4.4,3.4,6.5,5.9,11.8,176.0,1.181818181818182,0.9090909090909091,26.90909090909091,14.90909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
160,Braedyn Locke,QB,Wisconsin,0,1.5,20,30,292,9.7,3,1,82.6,Nebraska,55.4,4.4,3.4,6.5,5.9,11.8,176.0,1.181818181818182,0.9090909090909091,26.90909090909091,14.90909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
161,Braedyn Locke,QB,Wisconsin,1,1.5,15,32,130,4.1,1,0,34.0,Minnesota,55.4,4.4,3.4,6.5,5.9,11.8,176.0,1.181818181818182,0.9090909090909091,26.90909090909091,14.90909090909091,2.75,22.6,4.37,1.583333333333333,35.17,153.67,57.0,6.5,1.166666666666667,0.8333333333333334,30.4,196.7,5.34,350.3,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
162,Ethan Garbers,QB,UCLA,0,-13.5,19,38,272,7.2,1,2,32.3,Hawai'i,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.25,26.0,4.67,1.666666666666667,35.5,165.67,65.3,6.9,30.5,211.3,19.91666666666667,1.5,0.5,5.71,376.9,40.36,2.25,3.75
163,Ethan Garbers,QB,UCLA,1,3.5,14,23,137,6.0,0,1,58.2,Indiana,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
164,Ethan Garbers,QB,UCLA,0,22.5,22,36,281,7.8,2,1,57.7,LSU,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,24.3,4.28,2.0,32.69,140.08,61.1,7.7,29.2,224.3,17.84615384615385,0.8461538461538461,0.4615384615384616,5.88,364.4,40.99,2.62,4.46
165,Ethan Garbers,QB,UCLA,1,23.5,12,20,118,5.9,0,2,29.0,Oregon,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
166,Ethan Garbers,QB,UCLA,1,3.5,25,36,293,8.1,1,3,76.4,Minnesota,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
167,Ethan Garbers,QB,UCLA,0,4.5,32,38,383,10.1,4,0,96.9,Rutgers,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
168,Ethan Garbers,QB,UCLA,0,8.5,17,25,219,8.8,2,0,94.6,Nebraska,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
169,Ethan Garbers,QB,UCLA,1,6.5,21,34,203,6.0,2,2,66.5,Iowa,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
170,Ethan Garbers,QB,UCLA,0,5.5,27,44,267,6.1,2,0,73.1,Washington,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
171,Ethan Garbers,QB,UCLA,1,4.5,20,29,265,9.1,1,0,46.2,USC,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
172,Ethan Garbers,QB,UCLA,1,-7.5,26,40,289,7.2,1,0,64.8,Fresno State,64.7,4.4,3.0,7.5,7.03,11.6,247.9,1.454545454545455,1.0,33.0,21.36363636363636,1.916666666666667,18.4,3.07,0.3333333333333333,28.17,86.58,65.1,7.3,1.416666666666667,0.9166666666666666,33.2,242.2,5.36,328.8,3.0,24.8,3.82,1.076923076923077,36.46,139.38,54.6,6.0,36.1,216.2,19.69230769230769,1.615384615384615,1.153846153846154,4.9,355.6,35.26,1.85,5.15
